ItemCode	-	ItemName	-	TOTAL
ST-5-751-420	-	MACHUELO PLUS 7/8-9 H4 AAV	-	413.16184
ST-5-751-430	-	MACHUELO PLUS 7/8-14 AAV	-	519.593
ST-5-751-440	-	MACHUELO PLUS 1-8 H4 AAV	-	687.29536
ST-5-751-445	-	MACHUELO PLUS 1"-12 H6 AAV	-	736.44456
ST-5-751-450	-	MACHUELO PLUS 1-14 H4 AAV	-	689.33406
ST-5-751-460	-	MACHUELO PLUS 1 1/8-7 H4 AAV	-	976.83484
ST-5-751-480	-	MACHUELO PLUS 1 3/8-6 H7 AAV	-	1718.72328
ST-5-751-490	-	MACHUELO PLUS 1 1/2-6 H4 AAV	-	1898.23908
ST-5-751-494	-	DADO PLUS 5-40 X 1"	-	347.16306
ST-5-751-496	-	DADO PLUS 6-32 X 1"	-	347.16306
ST-5-751-498	-	DADO PLUS 8-32 X 1"	-	347.16306
ST-5-751-500	-	DADO PLUS 10-24 X 1"	-	347.16306
ST-5-751-505	-	DADO PLUS 1/4-20 X 1"	-	382.01932
ST-5-751-510	-	DADO PLUS 5/16-18 X 1"	-	347.16306
ST-5-751-515	-	DADO PLUS 3/8-16 X 1"	-	382.01932
ST-5-751-520	-	DADO PLUS 7/16-14 X 1"	-	347.16306
ST-5-751-525	-	DADO PLUS 1/2-13 X 1"	-	347.16306
ST-5-751-526	-	DADO PLUS 10-24 X 1.5"	-	546.7022
ST-5-751-530	-	DADO PLUS 1/4-20 X 1.5"	-	601.59282
ST-5-751-535	-	DADO PLUS 5/16-18 X 1.5"	-	546.7022
ST-5-751-540	-	DADO PLUS 3/8-16 X 1.5"	-	601.59282
ST-5-751-545	-	DADO PLUS 7/16-14 X 1.5"	-	601.59282
ST-5-751-550	-	DADO PLUS 1/2-13 X 1.5"	-	601.59282
ST-5-751-555	-	DADO PLUS 9/16-12 X 1.5"	-	546.7022
ST-5-751-560	-	DADO PLUS 5/8-11 X 1.5"	-	546.7022
ST-5-751-565	-	DADO PLUS 3/4-10 X 1.5"	-	546.7022
ST-5-751-565-01	-	DADO PLUS 11/16-11 X 2"	-	905.7338
ST-5-751-566	-	DADO PLUS 3/4-10 X 2"	-	1124.55794
ST-5-751-570	-	DADO PLUS 7/8-9 X 2"	-	1022.19316
ST-5-751-575	-	DADO PLUS 1-8 X 2"	-	1124.55794
ST-5-751-585	-	DADO PLUS M3 X .5 X 1"	-	347.16306
ST-5-751-590	-	DADO PLUS M4 X .7 X 1"	-	347.16306
ST-5-751-595	-	DADO PLUS M5 X .8 X 1"	-	382.01932
ST-5-751-600	-	DADO PLUS M6 X 1 X 1"	-	382.01932
ST-5-751-605	-	DADO PLUS M7 X 1 X 1"	-	347.16306
ST-5-751-606	-	DADO PLUS M8 X 1 X 1"	-	382.01932
ST-5-751-610	-	DADO PLUS M8 X 1.25 X 1"	-	382.01932
ST-5-751-615	-	DADO PLUS M9 X 1.25 X 1"	-	347.16306
ST-5-751-616	-	DADO PLUS M10 X 1 X 1"	-	347.16306
ST-5-751-618	-	DADO PLUS M10 X 1.25 X 1"	-	347.16306
ST-5-751-620	-	DADO PLUS M10 X 1.5 X 1"	-	347.16306
ST-5-751-621	-	DADO PLUS M11 X 1.5 X 1"	-	347.16306
ST-5-751-622	-	DADO PLUS M12 X 1 X 1"	-	347.16306
ST-5-751-623	-	DADO PLUS M12 X 1.75 X 1"	-	347.16306
ST-5-751-625	-	DADO PLUS M10 X 1.5 X 1.5"	-	546.7022
ST-5-751-629	-	DADO PLUS M12 X 1.25 X 1.5"	-	546.7022
ST-5-751-630	-	DADO PLUS M12 X 1.75 X 1.5"	-	546.7022
ST-5-751-635	-	DADO PLUS M14 X 2 X 1.5"	-	546.7022
ST-5-751-636	-	DADO PLUS M16 X 2 X 1.5"	-	546.7022
ST-5-751-637	-	DADO PLUS M18 X 2.5 X 1.5"	-	546.7022
ST-5-751-638	-	DADO PLUS M20 X 2.5 X 1.5"	-	601.59282
ST-5-751-640	-	DADO PLUS 10-32 X 1"	-	347.16306
ST-5-751-645	-	DADO PLUS 1/4-28 X 1"	-	382.01932
ST-5-751-650	-	DADO PLUS 5/16-24 X 1"	-	347.16306
ST-5-751-655	-	DADO PLUS 3/8-24 X 1"	-	347.16306
ST-5-751-660	-	DADO PLUS 7/16-20 X 1"	-	347.16306
ST-5-751-665	-	DADO PLUS 1/2-20 X 1"	-	347.16306
ST-5-751-666	-	DADO PLUS 10-32 X 1.5"	-	452.49222
ST-5-751-670	-	DADO PLUS 1/4-28 X 1.5"	-	546.7022
ST-5-751-675	-	DADO PLUS 5/16-24 X 1.5"	-	546.7022
ST-5-751-680	-	DADO PLUS 3/8-24 X 1.5"	-	546.7022
ST-5-751-685	-	DADO PLUS 7/16-20 X 1.5	-	546.7022
ST-5-751-690	-	DADO PLUS 1/2-20 X 1.5"	-	546.7022
ST-5-751-695	-	DADO PLUS 9/16-18 X 1.5"	-	546.7022
ST-5-751-700	-	DADO PLUS 5/8-18 X 1.5"	-	546.7022
ST-5-751-705	-	DADO PLUS 3/4-16 X 1.5"	-	546.7022
ST-5-751-705-01	-	DADO PLUS 9/16-18 X 2"	-	1022.19316
ST-5-751-705-05	-	DADO PLUS 11/16-16 X 2"	-	950.98192
ST-5-751-706	-	DADO PLUS 7/8-14 X 2"	-	1022.19316
ST-5-751-710	-	DADO PLUS 1-12 X 2"	-	1022.19316
ST-5-751-715	-	DADO PLUS 1-14 X 2"	-	1124.55794
ST-5-751-720	-	DADO PLUS M12 X 1.5 X 1.5"	-	546.7022
ST-5-751-730	-	DADO PLUS M12 X 1 X 1.5"	-	601.59282
ST-5-751-735	-	DADO PLUS M14 X 1.5 X 1.5"	-	546.7022
ST-5-751-740	-	DADO PLUS M14 X 1.25 X 1.5"	-	546.7022
ST-5-751-745	-	DADO PLUS M14 X 1 X 1.5"	-	546.7022
ST-5-751-750	-	DADO PLUS M16 X 1.5 X 1.5"	-	601.59282
ST-5-751-755	-	DADO PLUS M16 X 1 X 1.5"	-	546.7022
ST-5-751-760	-	DADO PLUS M18 X 2 X 1.5"	-	546.7022
ST-5-751-765	-	DADO PLUS M18 X 1.5 X 1.5"	-	546.7022
ST-5-751-770	-	DADO PLUS M18 X 1 X 1.5"	-	601.59282
ST-5-751-775	-	DADO PLUS M20 X 1.5 X 1.5"	-	601.59282
ST-5-751-780	-	DADO PLUS M20 X 1 X 1.5"	-	546.7022
ST-5-751-782	-	DADO PLUS M20 X 1.5 X 2"	-	1124.55794
ST-5-751-784	-	DADO PLUS M24 X 3 X 2"	-	1022.19316
ST-5-751-785	-	DADO NPT PLUS 1/16-27 X 1"	-	382.01932
ST-5-751-790	-	DADO NPT PLUS 1/8-27 X 1"	-	382.01932
ST-5-751-795	-	DADO NPT PLUS 1/8-27 X 1.5"	-	602.34218
ST-5-751-800	-	DADO NPT PLUS 1/4-18 X 1.5"	-	602.34218
ST-5-751-805	-	DADO NPT PLUS 3/8-18 X 1.5"	-	602.34218
ST-5-751-809	-	DADO NPT PLUS 1/4-18 X 2"	-	1124.55794
ST-5-751-810	-	DADO NPT PLUS 3/8-18 X 2"	-	1124.55794
ST-5-751-815	-	DADO NPT PLUS 1/2-14 X 2"	-	1124.55794
ST-5-751-820	-	DADO NPT PLUS 3/4-14 X 2"	-	1124.55794
ST-5-751-830	-	DADO NPS PLUS 1/16-27 X 1"	-	382.01932
ST-5-751-835	-	DADO NPS PLUS 1/8-27 X 1"	-	382.01932
ST-5-751-840	-	DADO NPS PLUS 1/8-27 X 1.5"	-	602.34218
ST-5-751-845	-	DADO NPS PLUS 1/4-18 X 1.5"	-	602.34218
ST-5-751-850	-	DADO NPS PLUS 3/8-18 X 1.5"	-	602.34218
ST-5-751-855	-	DADO NPS PLUS 3/8-18 X 2"	-	1124.55794
ST-5-751-860	-	DADO NPS PLUS 1/2-14 X 2"	-	1124.55794
ST-5-751-865	-	DADO NPS PLUS 3/4-14 X 2"	-	1124.55794
ST-5-751-880	-	DADO PLUS IZQ. 1/4-20 X 1"	-	451.01554
ST-5-751-882	-	DADO PLUS IZQ. 5/16-18 X 1"	-	451.01554
ST-5-751-884	-	DADO PLUS IZQ. 3/8-16 X 1"	-	496.26366
ST-5-751-886	-	DADO PLUS IZQ. 7/16-14 X 1"	-	451.01554
ST-5-751-888	-	DADO PLUS IZQ. 1/2-13 X 1"	-	451.01554
ST-5-751-890	-	DADO PLUS IZQ. 5/8-11 X 1.5"	-	711.38508
ST-5-751-892	-	DADO PLUS IZQ. 3/4-10 X 1.5"	-	782.59632
ST-5-751-894	-	DADO PLUS IZQ. 7/8-9 X 2"	-	1329.29852
ST-5-751-896	-	DADO PLUS IZQ. 1-8 X 2"	-	1329.29852
ST-5-751-898	-	DADO PLUS IZQ. 1/4-28 X 1"	-	451.01554
ST-5-751-900	-	DADO PLUS IZQ. 5/16-24 X 1"	-	451.01554
ST-5-751-902	-	DADO PLUS IZQ. 3/8-24 X 1"	-	451.01554
ST-5-751-904	-	DADO PLUS IZQ. 7/16-20 X 1"	-	451.01554
ST-5-751-906	-	DADO PLUS IZQ. 1/2-20 X 1"	-	451.01554
ST-5-751-910	-	DADO PLUS IZQ. M3 X .5 X 1"	-	375.35222
ST-5-751-912	-	DADO PLUS IZQ. M4 X .7 X 1"	-	451.01554
ST-5-751-914	-	DADO PLUS IZQ. M5 X .8 X 1"	-	451.01554
ST-5-751-916	-	DADO PLUS IZQ. M6 X 1 X 1"	-	451.01554
ST-5-751-918	-	DADO PLUS IZQ. M8 X 1.25 X 1"	-	496.26366
ST-5-751-920	-	DADO PLUS IZQ. M10 X 1 X 1"	-	451.01554
ST-5-751-922	-	DADO PLUS IZQ. M10 X 1.25 X 1"	-	451.01554
ST-5-751-924	-	DADO PLUS IZQ. M10 X 1.5 X 1"	-	451.01554
ST-5-751-926	-	DADO PLUS IZQ. M12 X 1 X 1"	-	451.01554
ST-5-751-928	-	DADO PLUS IZQ. M12 X 1.75 X 1"	-	451.01554
ST-5-751-930	-	DADO PLUS IZQ. M16 X 2 X 1.5"	-	711.38508
ST-5-751-932	-	DADO PLUS IZQ. M18 X 1.5 X 1.5"	-	711.38508
ST-5-751-934	-	DADO PLUS IZQ. M18 X 2 X 1.5"	-	711.38508
ST-5-751-936	-	DADO PLUS IZQ. M18 X 2.5 X 1.5"	-	711.38508
ST-5-751-938	-	DADO PLUS IZQ. M20 X 1.5 X 1.5"	-	711.38508
ST-5-751-940	-	DADO PLUS IZQ. M20 X 2 X 1.5"	-	711.38508
ST-5-751-942	-	DADO PLUS IZQ. M20 X 2.5 X 1.5"	-	711.38508
ST-5-751-950	-	DADO PLUS IZQ. 9/16-18 X 1.5"	-	711.38508
ST-5-751-952	-	DADO PLUS IZQ. 5/8-18 X 1.5"	-	711.38508
ST-5-751-954	-	DADO PLUS IZQ. 3/4-16 X 1.5"	-	711.38508
ST-5-751-956	-	DADO PLUS IZQ. 7/8"-14 X 2"	-	1329.29852
ST-5-751-958	-	DADO PLUS IZQ. 1-14 X  2"	-	1329.29852
ST-5-752-0061	-	MACHUELO 1-64 AAV	-	60.65408
ST-5-752-0081	-	MACHUELO 1-72 AAV	-	64.0813
ST-5-752-0119	-	MACHUELO 2-64 AAV	-	70.92472
ST-5-752-0144	-	MACHUELO 3-48 AAV	-	60.65408
ST-5-752-0162	-	MACHUELO 3-56 AAV	-	64.95188
ST-5-752-0204	-	MACHUELO 4-40 AAV	-	60.62102
ST-5-752-0222	-	MACHUELO 4-48 AAV	-	96.99804
ST-5-752-0246	-	MACHUELO 5-40 AAV	-	64.95188
ST-5-752-0264	-	MACHUELO 5-44 AAV	-	64.95188
ST-5-752-0288	-	MACHUELO 6-32 AAV	-	69.35988
ST-5-752-0308	-	JUEGO MACHUELO 6-32 AAV	-	197.0376
ST-5-752-0336	-	MACHUELO 6-40 AAV	-	55.2102
ST-5-752-0348	-	MACHUELO 8-32 AAV	-	66.49468
ST-5-752-0350	-	JUEGO MACHUELO 8-32 AAV	-	199.47302
ST-5-752-0384	-	MACHUELO 8-36 AAV	-	65.69022
ST-5-752-0403	-	JUEGO MACHUELO 10-24 AAV	-	170.49042
ST-5-752-0408	-	MACHUELO 10-24 AAV	-	66.57182
ST-5-752-0409	-	MACHUELO 3/16"-24 AAV	-	65.75634
ST-5-752-0411	-	JUEGO MACHUELO 3/16"-24 AAV	-	170.49042
ST-5-752-0426	-	MACHUELO 10-32 AAV	-	65.69022
ST-5-752-0426-1	-	MACHUELO 10-32 AAV TITANIO	-	68.46726
ST-5-752-0427	-	MACHUELO 3/16"-32 AAV	-	66.46162
ST-5-752-0428	-	MACHUELO 5/32"-32 AAV	-	66.95752
ST-5-752-0468	-	MACHUELO 12-28 AAV	-	66.54978
ST-5-752-5488	-	MACHUELO 12-32 AAV	-	64.89678
ST-5-752-5506	-	MACHUELO 12-40 AAV	-	64.89678
ST-5-753-013	-	JGO. MACHUELO PLUS M4X.7 AAV D4	-	209.58938
ST-5-753-023	-	JGO. MACHUELO PLUS M5X.8 AAV D4	-	209.58938
ST-5-753-033	-	JGO. MACHUELO PLUS M6X1 AAV D5	-	233.15014
ST-5-753-043	-	JGO. MACHUELO PLUS M7X1 AAV	-	405.2054
ST-5-753-053	-	JGO. MACHUELO PLUS M8X1.25 AAV D5	-	308.14124
ST-5-753-063	-	JGO. MACHUELO PLUS M10X1.5 AAV D6	-	414.27486
ST-5-753-073	-	JGO. MACHUELO PLUS M12X1.75 AAV D6	-	576.42314
ST-5-753-083	-	JGO. MACHUELO PLUS M14X2 AAV	-	776.88796
ST-5-753-093	-	JGO. MACHUELO PLUS M16X2 AAV D7	-	1069.22652
ST-5-753-103	-	JGO. MACHUELO PLUS M18X2.5 AAV	-	1215.85864
ST-5-753-123	-	JGO. MACHUELO PLUS M22X2.5 AAV	-	1531.91224
ST-5-753-180	-	JGO. MACHUELO PLUS 4-40 H3 AAV	-	206.71316
ST-5-753-190	-	JGO. MACHUELO PLUS 5-40 H3 AAV	-	273.3511
ST-5-753-200	-	JGO. MACHUELO PLUS 6-32 H3 AAV	-	230.78084
ST-5-753-210	-	JGO. MACHUELO PLUS 8-32 H3 AAV	-	196.20008
ST-5-753-220	-	JGO. MACHUELO PLUS 10-24 H3 AAV	-	222.19626
ST-5-753-230	-	JGO. MACHUELO PLUS 10-32 H3 AAV	-	249.58096
ST-5-753-240	-	JGO. MACHUELO PLUS 1/4-20 H3 AAV	-	232.72036
ST-5-753-250	-	JGO. MACHUELO PLUS 1/4-28 H3 AAV	-	254.68322
ST-5-753-260	-	JGO. MACHUELO PLUS 5/16-18 AAV	-	427.22336
ST-5-753-270	-	JGO. MACHUELO PLUS 5/16-24 H3 AAV	-	397.22692
ST-5-753-290	-	JGO. MACHUELO PLUS 3/8-16 H3 AAV	-	356.14436
ST-5-753-300	-	JGO. MACHUELO PLUS 3/8-24 H3 AAV	-	457.12062
ST-5-753-320	-	JGO. MACHUELO PLUS 7/16-14 H3 AAV	-	648.87964
ST-5-753-330	-	JGO. MACHUELO PLUS 7/16-20 H3 AAV	-	648.87964
ST-5-753-340	-	JGO. MACHUELO PLUS 1/2-13 H3 AAV	-	553.12686
ST-5-753-350	-	JGO. MACHUELO PLUS 1/2-20 H3 AAV	-	569.3483
ST-5-753-360	-	JGO. MACHUELO PLUS 9/16-12 H3 AAV	-	793.64938
ST-5-753-370	-	JGO. MACHUELO PLUS 9/16-18 H3 AAV	-	761.52608
ST-5-753-380	-	JGO. MACHUELO PLUS 5/8-11 H3 AAV	-	744.35692
ST-5-753-390	-	JGO. MACHUELO PLUS 5/8-18 H3 AAV	-	834.39032
ST-5-753-400	-	JGO. MACHUELO PLUS 3/4-10 H3 AAV	-	1031.16344
ST-5-753-410	-	JGO. MACHUELO PLUS 3/4-16 H5 AAV	-	1256.37918
ST-5-753-420	-	JGO. MACHUELO PLUS 7/8-9 H4 AAV	-	1239.23206
ST-5-753-430	-	JGO. MACHUELO PLUS 7/8-14 H4 AAV	-	1535.65904
ST-5-753-440	-	JGO. MACHUELO PLUS 1-8 H4 AAV	-	2095.1224
ST-5-753-445	-	JGO. MACHUELO PLUS 1"-12 H4 AAV	-	2209.3998
ST-5-753-450	-	JGO. MACHUELO PLUS 1-14 H4 AAV	-	2209.3998
ST-5-753-460	-	JGO. MACHUELO PLUS 1 1/8-7 H4 AAV	-	3065.5987
ST-5-753-470	-	JGO. MACHUELO PLUS 1 1/4-7 H4 AAV	-	3226.51274
ST-5-756-0020	-	MACHUELO 1/4"-20 IZQ. AAV	-	67.5526
ST-5-756-0043	-	MACHUELO 1/4"-28 IZQ. AAV	-	67.40934
ST-5-756-0065	-	MACHUELO 5/16"-18 IZQ. AAV	-	88.81018
ST-5-756-0081	-	MACHUELO 5/16"-24 IZQ. AAV	-	88.92038
ST-5-756-0100	-	MACHUELO 3/8"-16 IZQ. AAV	-	117.95808
ST-5-756-0122	-	MACHUELO 3/8"-24 IZQ. AAV	-	117.95808
ST-5-756-0141	-	MACHUELO 7/16"-14 IZQ. AAV	-	135.00602
ST-5-756-0157	-	MACHUELO 7/16"-20 IZQ. AAV	-	128.08546
ST-5-756-0189	-	MACHUELO 1/2"-13 IZQ. AAV	-	156.9799
ST-5-756-0204	-	MACHUELO 1/2"-20 IZQ. AAV	-	185.7972
ST-5-756-0223	-	MACHUELO 9/16"-12 IZQ. AAV	-	259.62018
ST-5-756-0238	-	MACHUELO 9/16"-18 IZQ. AAV	-	172.52912
ST-5-756-0239	-	MACHUELO 9/16"-20 IZQ. AAV	-	205.22546
ST-5-756-0264	-	MACHUELO 5/8"-11 IZQ. AAV	-	216.36668
ST-5-756-0293	-	MACHUELO 5/8"-18 IZQ. AAV	-	240.83108
ST-5-756-0384	-	MACHUELO 3/4"-10 IZQ. AAV	-	428.66698
ST-5-756-0406	-	MACHUELO 3/4"-16 IZQ. AAV	-	510.07172
ST-5-756-0428	-	MACHUELO 7/8"-9 IZQ. AAV	-	499.50354
ST-5-756-0453	-	MACHUELO 7/8"-12 IZQ. AAV	-	484.94612
ST-5-756-0468	-	MACHUELO 7/8"-14 IZQ. AAV	-	495.349
ST-5-756-0496	-	MACHUELO 1"-8 IZQ. AAV	-	813.84904
ST-5-756-0533	-	MACHUELO 1"-12 IZQ. AAV	-	704.65186
ST-5-756-0562	-	MACHUELO 1"-14 IZQ. AAV	-	853.6092
ST-5-756-0643	-	MACHUELO 1-1/8"-7 IZQ. AAV	-	1187.63642
ST-5-756-0661	-	MACHUELO 1 1/8"-8 IZQ. AAV	-	1305.60552
ST-5-756-0697	-	MACHUELO 1 1/8"-12 IZQ. AAV	-	1187.63642
ST-5-756-0812	-	MACHUELO 1-1/4"-7 IZQ. AAV	-	1332.99022
ST-5-756-0833	-	MACHUELO 1 1/4"-8 IZQ. AAV	-	1502.09212
ST-5-756-0878	-	MACHUELO 1 1/4"-12 IZQ. AAV	-	1502.09212
ST-5-756-0962	-	MACHUELO 1 3/8"-8 IZQ. AAV	-	1911.02228
ST-5-756-1046	-	MACHUELO 1 1/2"-8 IZQ. AAV	-	2191.5474
ST-5-756-1082	-	MACHUELO 1 1/2"-12 IZQ. AAV	-	2191.5474
ST-5-756-7004	-	MACHUELO M5 X .8 IZQ. AAV	-	64.38986
ST-5-756-7005	-	MACHUELO M6 X 1 IZQ. AAV	-	83.61976
ST-5-756-7008	-	MACHUELO M8 X 1.25 IZQ. AAV	-	68.5995
ST-5-756-7010	-	MACHUELO M10 X 1.50 IZQ. AAV	-	127.18182
ST-5-756-7012	-	MACHUELO M12 X 1.75 IZQ. AAV	-	168.055
ST-5-756-7014	-	MACHUELO M14 X 2 IZQ. AAV	-	216.3226
ST-5-756-7016	-	MACHUELO M16 X 2 IZQ. AAV	-	231.90488
ST-5-756-7017	-	MACHUELO M18 X 2.5 IZQ. AAV	-	277.10892
ST-5-756-7018	-	MACHUELO M20 X 2.5 IZQ. AAV	-	355.05338
ST-5-758-0182	-	MACHUELO ACME 1/2"-10 AAV	-	449.4507
ST-5-758-0264	-	MACHUELO ACME 5/8"-8 AAV	-	669.4099
ST-5-758-0384	-	MACHUELO ACME 3/4"-6 AAV	-	1340.54994
ST-5-758-0386	-	MACHUELO ACME 3/4"-6 LH (ROSCA IZQUIERDA) AAV	-	1277.50452
ST-5-758-0428	-	MACHUELO ACME 7/8"-6 AAV	-	1437.54798
ST-5-758-0494	-	MACHUELO ACME 1"-4 AAV	-	2455.07968
ST-5-758-0495	-	MACHUELO ACME 1"-4 LH (ROSCA IZQUIERDA) AAV	-	2303.52162
ST-5-758-0496	-	MACHUELO ACME 1"-5 AAV	-	2530.42342
ST-5-758-0643	-	MACHUELO ACME 1-1/8"-5 AAV	-	2784.1479
ST-5-758-0806	-	MACHUELO ACME 1-1/4"-4 AAV	-	3403.33966
ST-5-758-0807	-	MACHUELO ACME 1-1/4"-4 LH (ROSCA IZQUIERDA) AAV	-	4735.21686
ST-5-758-0808	-	MACHUELO ACME 1-1/4"-5 AAV	-	3403.33966
ST-5-758-0940	-	MACHUELO ACME 1-3/8"-4 AAV	-	5384.71362
ST-5-758-1046	-	MACHUELO ACME 1-1/2"-4 AAV	-	5128.8182
ST-5-758-1047	-	MACHUELO ACME 1-1/2"-4 LH (ROSCA IZQUIERDA) AAV	-	5683.47684
ST-5-758-1060	-	MACHUELO ACME 2"-4 AAV	-	8010.39392
ST-5-759-050	-	MACHUELO HELICOIDAL 1/4"-20 AAV H4	-	95.25688
ST-5-759-080	-	MACHUELO HELICOIDAL 5/16"-18 AAV H4	-	134.7195
ST-5-759-110	-	MACHUELO HELICOIDAL 3/8"-16 AAV H4	-	149.7067
ST-5-759-210	-	MACHUELO HELICOIDAL 5/8"-11 AAV H5	-	327.15074
ST-5-760-090	-	MACHUELO HELICOIDAL 5/16"-24 A.V.	-	124.70232
ST-5-760-120	-	MACHUELO HELICOIDAL 3/8-24" A.V.	-	142.6539
ST-5-760-140	-	MACHUELO HELICOIDAL 7/16-14" A.V.	-	173.82948
ST-5-760-150	-	MACHUELO HELICOIDAL 7/16"-20 A.V.	-	165.33306
ST-5-760-170	-	MACHUELO HELICOIDAL 1/2"-13 A.V.	-	204.34386
ST-5-760-180	-	MACHUELO HELICOIDAL 1/2"-20 A.V.	-	165.33306
ST-5-760-220	-	MACHUELO HELICOIDAL 5/8"-18 A.V.	-	311.38112
ST-5-760-500	-	MACHUELO HELICOIDAL 8-32 A.V. C/RECUB. TITANIO	-	77.4706
ST-5-761-112	-	MACHUELO HELICOIDAL M8 X 1.25 HSS	-	248.84262
ST-5-761-127	-	MACHUELO HELICOIDAL M10 X 1.5 HSS	-	275.01512
ST-5-762-155	-	MACHUELO HELICOIDAL 8-32 HSS	-	86.6030944
ST-5-762-170	-	MACHUELO HELICOIDAL 10-32 HSS	-	160.98016
ST-5-762-200	-	MACHUELO PLUS HELICOIDAL M35 1/4-20 H3 AAV	-	375.25304
ST-5-762-220	-	MACHUELO PLUS HELICOIDAL M35 5/16-18 H4 AAV	-	288.6689
ST-5-762-240	-	MACHUELO PLUS HELICOIDAL M35 5/16-24 AAV	-	244.02688
ST-5-762-260	-	MACHUELO PLUS HELICOIDAL M35 3/8-16 H3 AAV	-	548.4654
ST-5-762-280	-	MACHUELO PLUS HELICOIDAL M35 3/8-24 AAV	-	269.9349
ST-5-762-300	-	MACHUELO PLUS HELICOIDAL M35 7/16-14 H5 AAV	-	379.04392
ST-5-762-320	-	MACHUELO PLUS HELICOIDAL M35 7/16-20 AAV	-	379.04392
ST-5-762-340	-	MACHUELO PLUS HELICOIDAL M35 1/2-13 H5 AAV	-	523.92386
ST-5-762-360	-	MACHUELO PLUS HELICOIDAL M35 1/2-20 H3 AAV	-	945.25152
ST-5-762-380	-	MACHUELO PLUS HELICOIDAL M35 M6 X 1 D5 AAV	-	186.1829
ST-5-762-400	-	MACHUELO PLUS HELICOIDAL M35 M8 X 1.25 D5 AAV	-	244.02688
ST-5-762-420	-	MACHUELO PLUS HELICOIDAL M35 M10 X 1.5 AAV	-	269.9349
ST-5-762-440	-	MACHUELO PLUS HELICOIDAL M35 10-24 H3 AAV	-	148.95734
ST-5-762-460	-	MACHUELO PLUS HELICOIDAL M35 10-32 AAV	-	155.00732
ST-5-763-160	-	MACHUELO HELICOIDAL 10-24 AAV H3	-	189.68726
ST-5-764-001	-	MACHUELO 1/16"-27 NPT AAV	-	119.83148
ST-5-764-002	-	MACHUELO 1/8"-27 NPT AAV	-	147.87738
ST-5-764-002-1	-	MACHUELO 1/8"-28 BSPP AAV	-	115.90836
ST-5-764-003	-	MACHUELO 1/4"-18 NPT AAV	-	200.09014
ST-5-764-003-1	-	MACHUELO 1/4"-19 BSPP AAV	-	199.8477
ST-5-764-003-1	-	MACHUELO 1/4"-19 BSPP AAV	-	199.8477
ST-5-764-004	-	MACHUELO 3/8"-18 NPT AAV	-	258.12146
ST-5-764-004-1	-	MACHUELO 3/8"-19 BSPP AAV	-	256.75498
ST-5-764-005	-	MACHUELO 1/2"-14 NPT AAV	-	351.72534
ST-5-764-005-1	-	MACHUELO 1/2"-14 BSPP AAV	-	351.72534
ST-5-764-006	-	MACHUELO 3/4"-14 NPT AAV	-	670.28048
ST-5-764-006-1	-	MACHUELO 3/4"-14 BSPP AAV	-	562.89058
ST-5-764-007	-	MACHUELO 1"-11.1/2 NPT AAV	-	1215.84762
ST-5-764-007-1	-	MACHUELO 1"-11 BSPP AAV	-	1215.6713
ST-5-764-008	-	MACHUELO 1-1/4"-11.1/2 NPT AAV	-	2285.96676
ST-5-764-008-1	-	MACHUELO 1-1/4"-11 BSPP AAV	-	2022.98548
ST-5-764-009	-	MACHUELO 1-1/2"-11.1/2 NPT AAV	-	3090.6692
ST-5-764-009-1	-	MACHUELO 1-1/2"-11 BSPP AAV	-	3090.6692
ST-5-764-010	-	MACHUELO 2"-11.1/2" NPT AAV	-	5079.85634
ST-5-764-010-1	-	MACHUELO 2"-11 BSPP AAV	-	5079.93348
ST-5-764-011	-	MACHUELO 2-1/2"-8 NPT AAV	-	9815.58012
ST-5-764-012	-	MACHUELO 3"-8 NPT AAV	-	12890.90948
ST-5-765-002	-	MACHUELO 1/8"-27 NPS AAV	-	351.87962
ST-5-765-003	-	MACHUELO 1/4"-18 NPS AAV	-	199.70444
ST-5-765-004	-	MACHUELO 3/8"-18 NPS AAV	-	243.80648
ST-5-765-005	-	MACHUELO 1/2"-14 NPS AAV	-	351.85758
ST-5-765-006	-	MACHUELO 3/4"-14 NPS AAV	-	536.90542
ST-5-765-007	-	MACHUELOS 1"-11.1/2" NPS AAV	-	952.57982
ST-5-765-008	-	MACHUELO NPS AAV 1 1/4"-11 1/2	-	1751.49676
ST-5-765-009	-	MACHUELO NPS AAV 1 1/2"-11 1/2	-	3211.08474
ST-5-765-010	-	MACHUELO NPS AAV 2"-11 1/2	-	4636.665
ST-5-766-068	-	MACHUELO NPT 3/4"-14 LARGO 6" AAV	-	1501.99294
ST-5-767-001	-	MACHUELO NPT AAV 1/16"-27 INTERRUMPIDO	-	248.46794
ST-5-767-002	-	MACHUELO 1/8"-27 NPT INTERRUMPIDO AAV	-	194.6132
ST-5-767-003	-	MACHUELO 1/4-18 NPT INTERRUMPIDO AAV	-	943.92912
ST-5-767-004	-	MACHUELO 3/8"-18 NPT INTERRUMPIDO AAV	-	340.09924
ST-5-767-005	-	MACHUELO 1/2"-14 NPT INTERRUMPIDO AAV	-	1273.00836
ST-5-767-006	-	MACHUELO 3/4"-14 NPT INTERRUMPIDO AAV	-	1667.89904
ST-5-767-007	-	MACHUELO 1"-11-1/2 NPT INTERRUMPIDO AAV	-	1993.28658
ST-5-767-008	-	MACHUELO 1-1/4"-11-1/2 NPT INTERRUMPIDO AAV	-	2335.33636
